id,artist,country,h,w,t,price
711391-6.jpg,Mike Smith,United Kingdom,28 W , 40 H , 3 in,"5,550"
689608-WUUPSMTE-6.jpg,Michael J Saul,United States,10 W , 8 H , 1 in,910
513283-6.jpg,Mary Hatch,United States,34 W , 48 H , 1 in,"5,270"
4377609-MJCKCFPL-6.jpg,Sarah Trundle,United States,30 W , 40 H , 1.5 in,"2,120"
4379157-JHKFCHGQ-6.jpg,Fabio Coruzzi,United States,11 W , 8.7 H , 0.4 in,275
4368671-AUDYRAAD-6.jpg,SEGUTO SEGUTOART,Spain,47.2 W , 15.7 H , 1.4 in,545
4352433-CQHUHSFB-6.jpg,Helga Dieckmann,Germany,43 W , 35 H , 0.8 in,"1,540"
4230055-CKDLXVTX-6.jpg,Gisela Gaffoglio,Argentina,57.1 W , 74.8 H , 0.8 in,"5,310"
4213853-EMITFFQY-6.jpg,Mimmo Frassineti,Italy,23.6 W , 15.7 H , 0.8 in,"1,680"
4207359-ECVOUTCA-6.jpg,Gianluca Cremonesi,Earth,27.6 W , 19.7 H , 0.6 in,680
4159617-RUGYVJRF-6.jpg,Jean-Francois LAURENT,France,10.6 W , 13.8 H , 0.8 in,755
4162595-BBLAVSRJ-6.jpg,Stefano Martignago,Italy,23.6 W , 23.6 H , 1.6 in,"1,100"
4159885-PIHXOOFN-6.jpg,Geoffrey Howard,United Kingdom,20 W , 16 H , 0.1 in,560
4146289-VHPHDUSQ-6.jpg,Carmen Larsen,Canada,18 W , 24 H , 0.1 in,280
4037791-DDGOPCAS-6.jpg,rob regeer,Netherlands,48 W , 42.5 H , 2 in,"6,350"
4018587-SMGCKXJC-6.jpg,Ángel Moyano Rivas,Spain,11.4 W , 16.5 H , 0.4 in,135
3945149-TFHBLVMS-6.jpg,Khalid Alzayani,United Arab Emirates,32 W , 32 H , 0.8 in,"1,990"
3936789-LDCGHHLZ-6.jpg,Peter Vahlefeld,Germany,31.5 W , 39.4 H , 0.1 in,"6,850"
3932467-ABXRPVIX-6.jpg,Ben Boothby,United States,30 W , 24 H , 1.8 in,"3,770"
3919477-EKGJALTM-6.jpg,Jade Fenu,France,47.2 W , 47.2 H , 0.8 in,"2,460"
3906511-EAWGUULZ-6.jpg,Anna Dankova,Slovakia,47.2 W , 39.4 H , 0.1 in,880
3788603-PYBUMJMG-6.jpg,Ron Piller,United States,16 W , 16 H , 1.6 in,850
3767909-FOVUUIQS-6.jpg,James Sanders,United States,60 W , 60 H , 2 in,"2,770"
3754901-NKFPVPBX-6.jpg,Tatiana Siedlova,Slovakia,39.4 W , 27.6 H , 0.8 in,"1,740"
3753925-ZYEURYHH-6.jpg,Irina Goldenfish,Mexico,31 W , 43 H , 0.1 in,650
3634739-ZXURMVDP-6.jpg,Lee Campbell,United Kingdom,39 W , 27.5 H , 1.5 in,"2,130"
2115812-KKBPWTGF-6.jpg,Simon Hopkinson,United Kingdom,39.4 W , 27.6 H , 0.8 in,790
2014254-IOYRZBSV-6.jpg,Pat Cantin,Canada,20 W , 26 H , 1.5 in,810
1808226-SJNJRJGK-6.jpg,Heurlier Cimolai Frėdėric,France,59.1 W , 51.2 H , 1.2 in,"7,500"
1129079-NNKAHUEF-6.jpg,Pedro Abreu,United States,60 W , 46 H , 2 in,"8,500"
1108694-CMXKOMWA-6.jpg,DOMINAULT EVELYNE,France,15.7 W , 47.2 H , 1.6 in,"1,825"
4413961-RCTSXBGB-6.jpg,Harold Westerink,Netherlands,70.9 W , 70.9 H , 0.8 in,"3,500"
3969893-DZKVJWXU-6.jpg,Peter Vahlefeld,Germany,35.4 W , 47.2 H , 0.1 in,"7,450"
3423021-NTENGGAR-6.jpg,Peter Nottrott,Germany,61 W , 41.3 H , 1.5 in,"2,440"
3369273-PZOVKOSI-6.jpg,Golnaz AFRAZ,France,39.4 W , 39.4 H , 0.8 in,"3,010"
3357149-HSQTIVBE-6.jpg,Orest-Vasyl Kuziv,Ukraine,3.9 W , 3.9 H , 0.1 in,250
3337549-ZNISQKTR-6.jpg,Jim Harris,Japan,21 W , 18 H , 1 in,410
3297541-JPBIVTBF-6.jpg,Larry Graeber,United States,20 W , 20 H , 1.5 in,"1,780"
3291864-EKZHTXCC-6.jpg,Robin Oneyung K,United States,6 W , 8 H , 0.1 in,225
1784517-GDGYQOZX-6.jpg,Robert Gheyssens,France,87 W , 36.2 H , 1.2 in,"4,850"
1738681-KNNBWTAP-6.jpg,Gyula Sági,Germany,59.1 W , 47.2 H , 0.4 in,"2,950"
1670409-XDQYOULH-6.jpg,Nikola Golubovski,Macedonia,39.4 W , 31.5 H , 0.8 in,"1,047"
1597100-VEIAISYH-6.jpg,Stéphanie de Malherbe,France,31.9 W , 45.7 H , 0.8 in,"3,610"
1391145-6.jpg,Linda O'Neill,United States,12 W , 12 H , 0.1 in,300
1328905-6.jpg,Ad van Riel,Netherlands,13.8 W , 9.8 H , 0.4 in,780
1113040-6.jpg,Agnieszka Kukawska,United States,24 W , 36 H , 1 in,"1,080"
1098230-6.jpg,Parscha Mirghawameddin,Germany,19.7 W , 19.7 H , 0.7 in,510
353440-6.jpg,Victoria Selbach,United States,24 W , 30 H , 2 in,"1,620"
4295491-LMNICTQM-6.jpg,Vahe Yeremyan,United States,31 W , 13 H , 0.8 in,500
4295125-MUERUHOO-6.jpg,Hanna Ten Doornkaat,United Kingdom,5.9 W , 8.3 H , 0.8 in,"1,065"
4249129-ZARSYWAO-6.jpg,Fabio Coruzzi,United States,16.5 W , 11.8 H , 0.4 in,370
4083917-QEBILOGW-6.jpg,Bruno Varatojo,Portugal,46 W , 48.1 H , 0.1 in,"3,610"
3814321-RVQAEOAG-6.jpg,Stefano Mazzolini,Italy,19.7 W , 43.3 H , 1.6 in,640
1744892-QCDTUYDZ-6.jpg,Anna McNeil,United Kingdom,38.4 W , 51.2 H , 0.8 in,"3,110"
1003520-6.jpg,Harry Moody,United States,18 W , 12 H , 0.3 in,285
986073-WGTJPXEZ-6.jpg,Patty Neal,United States,12 W , 12 H , 2 in,"1,280"
878291-6.jpg,Emilie Lagarde,France,26.4 W , 31.5 H , 1.2 in,720
810529-6.jpg,Filip D Jensen,Sweden,13 W , 17.7 H , 0.1 in,345
716150-VGPXVHUW-6.jpg,David Cooper,United States,20 W , 16 H , 1 in,"3,770"
695454-6.jpg,Ira Upin,United States,36 W , 36 H , 2 in,"6,400"
4381397-FTDZZSRL-6.jpg,Veta Barker,United States,30 W , 48 H , 1.5 in,"2,220"
4216753-MASAZXQS-6.jpg,Johnny Popkess,United Kingdom,20 W , 24 H , 1.4 in,"2,160"
4209107-AUDPWARY-6.jpg,Qais Al-Sindy,United States,24 W , 36 H , 1.5 in,"3,777"
3915921-BYVITUVJ-6.jpg,Hyeran Lee,Canada,30 W , 30 H , 1.5 in,"2,910"
3581813-UZZKSQSU-6.jpg,Ko byung jun,South Korea,4.9 W , 6.8 H , 0.1 in,235
3141738-ENRZHHAF-6.jpg,Heurlier Cimolai Frėdėric,France,25.6 W , 19.7 H , 1.2 in,670
3052098-SKPVBRWQ-6.jpg,Steve Byrnes,Canada,25 W , 26 H , 0.8 in,"1,200"
2940835-NENASJAK-6.jpg,vanessa uher,Germany,35.4 W , 43.3 H , 0 in,"2,530"
2914614-XKGUZNGA-6.jpg,Majid Eskandari,Canada,24 W , 31 H , 0.8 in,"2,910"
2902046-RVKITSYO-6.jpg,Heather Blanton,United States,48 W , 24 H , 1.5 in,"3,670"
2844206-QOFHVUOS-6.jpg,Liana Nakashidze,Germany,78.7 W , 35.4 H , 1.6 in,"9,850"
2628833-JFIYSQTT-6.jpg,Niki Katiki,Greece,35.4 W , 35.4 H , 1.2 in,"1,000"
2622342-SOBPGXVD-6.jpg,Robert Gheyssens,France,35 W , 44.1 H , 1.2 in,"2,360"
2556410-TECDUIUV-6.jpg,Mikołaj Obrycki,Poland,29.5 W , 39.4 H , 0.8 in,"6,850"
2424216-NWZJPJAP-6.jpg,Robert Szot,United States,13 W , 20 H , 1 in,"1,920"
2269621-XCWTISBY-6.jpg,Ken Vrana,United States,38 W , 38 H , 2 in,"5,900"
2040962-TGNTZGAH-6.jpg,Pat Cantin,Canada,24 W , 24 H , 1.5 in,810
2021167-LJOUFTPB-6.jpg,HyunRyoung Kim,Canada,40 W , 61 H , 1.5 in,"7,700"
2001708-NNCHIUEC-6.jpg,Roger König,Germany,31.5 W , 47.2 H , 0.8 in,"5,010"
1992558-WTJSVHEL-6.jpg,Naomi Middelmann,Switzerland,31.5 W , 31.5 H , 0.8 in,"1,995"
1974778-XXYTMJBO-6.jpg,Majid Eskandari,Canada,40 W , 40 H , 0.8 in,"6,400"
1971752-JYGAXZDS-6.jpg,Koen Lybaert,Belgium,35.4 W , 35.4 H , 1.8 in,"2,490"
1957362-EGVTXWXG-6.jpg,Janice Sztabnik,United States,60 W , 72 H , 2 in,"4,900"
1931187-XCXXATMF-6.jpg,Maurice Sapiro,United States,20 W , 20 H , 1 in,"2,420"
1877363-CMHXWZHC-6.jpg,Ron Cooper,United States,90 W , 64 H , 1.5 in,"6,900"
3343379-JCGKURDR-6.jpg,Elizabeth Elkin,Canada,16 W , 16 H , 1.5 in,"1,200"
3306771-RGDNCCJD-6.jpg,Ieva Baklane,Canada,30 W , 30 H , 1 in,"3,710"
3284728-HYTDONER-6.jpg,Jesùs Leguizamo,Colombia,19.7 W , 23.6 H , 0.8 in,"1,990"
3248840-YCIIQQOK-6.jpg,Ksavera Art,Germany,39.4 W , 39.4 H , 0.8 in,560
3237502-SYNVKHRQ-6.jpg,Naomi Yuki,Japan,39.4 W , 28.3 H , 0.8 in,"2,830"
3196602-XRLPNTQW-6.jpg,DIANA ROIG,Argentina,78.7 W , 78.7 H , 0.4 in,"16,000"
1699079-BYYKVUDZ-6.jpg,Wilfrid Moizan,Earth,23.6 W , 11.8 H , 0.4 in,"2,490"
1560245-UNRULSPA-6.jpg,Larisa Ilieva,France,118.1 W , 82.7 H , 1.2 in,"8,000"
1539266-NDVLZMZQ-6.jpg,Matthew Dibble,United States,20 W , 23 H , 1.5 in,"1,320"
1542060-VFNFDTZP-6.jpg,Newel Hunter,United States,36 W , 36 H , 1.5 in,"4,470"
4083713-FHYWSQPU-6.jpg,Stefan Doru Moscu,Romania,9.3 W , 9.3 H , 0.8 in,890
4064653-SEHBCVJM-6.jpg,Johnny Popkess,United Kingdom,24 W , 20.2 H , 1.4 in,"2,260"
4053115-IOBAXBVG-6.jpg,Nikolai Gritsanchuk,Russia,35.4 W , 37.4 H , 0.8 in,"1,350"
3662373-BJWVRKFH-6.jpg,Mister Artsy Streetart Graffiti,Netherlands,27.6 W , 39.4 H , 1.6 in,"2,040"
1755409-BGMDEPPZ-6.jpg,Ina Gal,Germany,23.6 W , 19.7 H , 0.8 in,830
1036723-XTBGFRXC-6.jpg,Emilie Lagarde,France,31.5 W , 39.4 H , 1 in,"2,160"
975051-6.jpg,Maria Folger,United States,30 W , 40 H , 0.8 in,"1,620"
961494-WFNEVGLM-6.jpg,Marie-Helene Stokkink,Netherlands,22 W , 29.5 H , 0.4 in,"1,540"
840190-6.jpg,deny pribadi,Indonesia,55.1 W , 70.9 H , 2 in,"31,000"
671894-YRQKBUXQ-6.jpg,Toni Silber-Delerive,United States,36 W , 36 H , 1.5 in,"3,820"
4168945-NVFVWUXQ-6.jpg,Matthew Dibble,United States,52 W , 46 H , 2 in,"4,870"
4033367-RAYFACCL-6.jpg,Thomas Saliot,France,65 W , 43.3 H , 0.4 in,"3,910"
3913423-NRVNLZFP-6.jpg,Naomi Yuki,Japan,39.4 W , 31.5 H , 1 in,"2,950"
3776311-KSEHHDQC-6.jpg,Dusa Jesih,Slovenia,39.4 W , 39.4 H , 0.8 in,"5,510"
3132874-HNNLEMLU-6.jpg,Mimmo Frassineti,Italy,19.7 W , 15.7 H , 0.8 in,"1,390"
3080998-DNJOYBMT-6.jpg,Campbell La Pun,Japan,28.7 W , 40.6 H , 1.2 in,"3,700"
3043972-OUMPXLZF-6.jpg,Nelly van Nieuwenhuijzen,Netherlands,39.4 W , 19.7 H , 0.8 in,890
2996383-GTDQDLCS-6.jpg,corinna wagner,Germany,19.7 W , 19.7 H , 0.5 in,"1,079"
2972709-GKGHYEVY-6.jpg,Oana Unciuleanu,Romania,47.2 W , 31.5 H , 1.2 in,"3,200"
2937046-EOWBTLXE-6.jpg,Birgitta Bachmann,Sweden,31.5 W , 39.4 H , 0.8 in,"1,390"
2857397-CBDPRCAB-6.jpg,DOMINAULT EVELYNE,France,16.5 W , 26.4 H , 1 in,"1,110"
2813792-JQDXSEWD-6.jpg,Michelle Yap,Malaysia,39 W , 64 H , 0.1 in,"2,750"
2732356-NUKLHBFM-6.jpg,tracy hamer,Indonesia,55.1 W , 63 H , 2 in,"3,950"
2709540-IWOECKXZ-6.jpg,Guido Mauas,Argentina,15.7 W , 19.7 H , 0 in,880
2613278-VCILCJXP-6.jpg,James Massena March,United States,36 W , 36 H , 1.5 in,"3,670"
2597300-TBNBAHZG-6.jpg,Jessica Muller,Netherlands,19.7 W , 23.6 H , 0.8 in,"1,750"
2590325-OJKHFNWX-6.jpg,Sandrine Pelissier,Canada,90 W , 30 H , 1.5 in,"3,950"
2450388-JTRBCBCQ-6.jpg,Soso Kumsiashvili,Georgia,47.2 W , 23.6 H , 0 in,420
2302211-GVVSUHPT-6.jpg,Ingrid Knaus,Austria,39.4 W , 23.6 H , 0.8 in,"2,190"
2100625-QVSLFRBB-6.jpg,jean-humbert savoldelli,France,39.4 W , 39.4 H , 0.8 in,"1,660"
1982405-GGJUACQZ-6.jpg,Zenia Dimitrakopoulou,Greece,31.5 W , 31.5 H , 1.6 in,"1,590"
4528011-AYLNWZRQ-6.jpg,Tomoya N,Japan,15.5 W , 10.2 H , 1 in,863
4302849-RZIWLABK-6.jpg,Radek Smach,Czech Republic,27.6 W , 35.4 H , 0.8 in,"1,340"
4293959-JKDONRFN-6.jpg,Miguel Osuna,United States,36 W , 36 H , 2.5 in,"5,900"
4289169-BUSUERJP-6.jpg,Nina Weiss,United States,48 W , 48 H , 1.5 in,"3,770"
4286959-GBAKKGCB-6.jpg,unknown,Netherlands,59.1 W , 35.4 H , 1 in,"4,050"
4282421-QDCSAYKP-6.jpg,Sara Roberts,Australia,31.5 W , 35.4 H , 1 in,"3,410"
4262461-PNEFGZFZ-6.jpg,Michelle Louis,United States,60 W , 20 H , 1.5 in,"1,770"
4092563-DDZYVQZO-6.jpg,Thomas Saliot,France,29.5 W , 43.3 H , 0.4 in,"1,600"
4065717-CNAHZFIR-6.jpg,Alice Neave,United Kingdom,72 W , 42.1 H , 2 in,"4,850"
4057951-NIWGTILG-6.jpg,Sarah Stokes,United Kingdom,24 W , 18.1 H , 1.6 in,"1,020"
3883527-SLUDNKFV-6.jpg,Francisco Santos,Portugal,39.4 W , 39.4 H , 0.8 in,"2,850"
3867941-PPXNTQYC-6.jpg,GINA COCHRAN,United States,12 W , 12 H , 1.5 in,500
253578-6.jpg,Jean W Hacquin,Netherlands,13 W , 9.1 H , 0.4 in,235
3698181-FZAXMWSS-6.jpg,Maxim Fomenko,Germany,27.6 W , 35.4 H , 1.2 in,"2,950"
3692427-OKIZYIFC-6.jpg,Jiri Havlik,Czech Republic,13.8 W , 19.7 H , 0.1 in,544
3673199-FWJYMPGR-6.jpg,Chris Silver,United Kingdom,16 W , 16 H , 1 in,"1,720"
3674685-CRACAOIG-6.jpg,Zhongwen Yu,China,5.9 W , 8.3 H , 1 in,"1,000"
3662319-BFLQTOGU-6.jpg,Ruben Abstract,Spain,35.4 W , 35.4 H , 0.4 in,280
238269-6.jpg,Ebru Acar Taralp,Turkey,20.5 W , 28.3 H , 0 in,435
3536719-NRVRHOSX-6.jpg,Lukas Kubala,Slovakia,39.4 W , 59.1 H , 0.8 in,"1,340"
3504921-UDCUWVXW-6.jpg,Costel Iarca,United States,70 W , 60 H , 1 in,"10,000"
1756210-QFSFENDI-6.jpg,Heurlier Cimolai Frėdėric,France,74.8 W , 51.2 H , 0.8 in,"8,500"
1755051-AYQEQGGU-6.jpg,Heurlier Cimolai Frėdėric,France,61 W , 53.1 H , 0.8 in,"7,500"
1741765-RLGYWMUD-6.jpg,Marcel Garbi,United Kingdom,19.7 W , 25.6 H , 0 in,895
1237981-6.jpg,Glenn Kennedy,United Kingdom,19.7 W , 19.7 H , 1.2 in,"1,055"
1212003-6.jpg,Margit Platny,Italy,37.4 W , 29.5 H , 0.7 in,"2,490"
1203508-6.jpg,Jules Muck,United States,40 W , 30 H , 1.5 in,"1,770"
1186510-MKMMPISM-6.jpg,Aleksandra Toborowicz,Poland,35.4 W , 23.6 H , 1.2 in,"2,950"
1184921-6.jpg,Hakan Mandalinci HakMan,Germany,7.9 W , 7.9 H , 1.2 in,"1,030"
1170374-6.jpg,motoko kamada,United States,48 W , 24 H , 2 in,"3,170"
1167468-6.jpg,Stacie U Rose,United States,48 W , 36 H , 2 in,"3,470"
1056639-6.jpg,Judeen Young,United States,24 W , 24 H , 0.3 in,660
1050467-6.jpg,deborah druick,United States,20 W , 20 H , 1 in,860
1038507-6.jpg,Pavel Kryz,Czech Republic,53.1 W , 43.3 H , 1.2 in,"3,610"
966407-6.jpg,Rolando Duartes,Switzerland,39.4 W , 39.4 H , 0.8 in,"3,260"
909668-6.jpg,Zhongwen Yu,China,39.4 W , 59.1 H , 1.2 in,"6,050"
848816-OLDGKJNW-6.jpg,Serj Fedulov,Russia,37.8 W , 37.4 H , 0.1 in,"3,675"
836503-6.jpg,Gregory Radionov,United States,30 W , 22 H , 0 in,"1,080"
826269-6.jpg,Tanja Vetter,Germany,39.4 W , 27.6 H , 0.8 in,"1,790"
811608-GWBVYDFI-6.jpg,Avani Patel,United States,36 W , 24 H , 1.5 in,"2,670"
740195-6.jpg,ABBA artist,Italy,19.7 W , 27.6 H , 0.4 in,360
4353575-CZOYSAIE-6.jpg,Niki Hare,United Kingdom,59.1 W , 85.4 H , 0.1 in,"2,110"
4370095-OQJMBVCY-6.jpg,Tanya Vasilenko,Ukraine,55.1 W , 37.4 H , 0.8 in,"4,910"
4188909-IWCLKIWW-6.jpg,Lance Young,United States,20 W , 24 H , 1.5 in,880
4042295-LDOFDIBK-6.jpg,Kris Gebhardt,United States,48 W , 72 H , 2 in,"12,750"
4013541-PYUEJLAP-6.jpg,Ines Klich,Germany,39.4 W , 39.4 H , 0.8 in,"1,690"
3931403-ESZEVLNY-6.jpg,unknown,Germany,31.5 W , 41.3 H , 0.8 in,"1,740"
3759217-ENEQSMYB-6.jpg,Andrada Anghel,Canada,12 W , 24 H , 5 in,395
3590773-JQVRWISH-6.jpg,Kloska Ovidiu,Romania,23.6 W , 23.6 H , 0.8 in,780
214323-6.jpg,Kellogg Newell,United States,24.8 W , 36.8 H , 0.1 in,495
3124451-XVRFWTOX-6.jpg,Leyla Murr,United Kingdom,20 W , 16 H , 1 in,980
3103069-WYNKCUFC-6.jpg,Yukari Kaihori,New Zealand,24.4 W , 24.4 H , 1.6 in,"1,540"
3087715-NZBMJSBL-6.jpg,Evgen Lisniak,Ukraine,78.7 W , 76.8 H , 0.8 in,"1,850"
3094791-USWODRBG-6.jpg,Z E D,United States,27.6 W , 39.4 H , 0.8 in,"4,200"
3085433-WGIEUDFB-6.jpg,Hilde Goossens,Belgium,31.5 W , 31.5 H , 1.6 in,"2,240"
3075325-OZBRFXSI-6.jpg,Kirsten Handelmann,Germany,31.5 W , 31.5 H , 0.8 in,940
2982945-OOVWCYDZ-6.jpg,Stephane Villafane,France,9.4 W , 11.8 H , 2 in,535
2945187-RQBOPGUZ-6.jpg,Richard Brandão,Brazil,39.4 W , 39.4 H , 0 in,"3,250"
2941854-YJNKKSZV-6.jpg,Andrea Castro,Spain,39.4 W , 39.4 H , 0.8 in,"5,010"
2927676-QQSYIHTP-6.jpg,Stephane Villafane,France,31.5 W , 47.2 H , 0 in,"3,250"
2824643-LFKYTXUX-6.jpg,Artem Bryl,Australia,36 W , 48 H , 1.5 in,"3,200"
2778394-KFNTJMGD-6.jpg,Yuliya Martynova,United Kingdom,11.4 W , 16.5 H , 0.1 in,170
2763088-LJNJXXBI-6.jpg,Jessy Cho,United States,11 W , 14 H , 1.5 in,545
2732580-SNBJCDQI-6.jpg,Annabel Andrews,Spain,44.9 W , 57.5 H , 0.8 in,"3,410"
2714991-ZRLNOYIY-6.jpg,Ana Dévora,Spain,47.2 W , 47.2 H , 1.5 in,"8,800"
2710102-JIZNNKSA-6.jpg,Tae Kim,South Korea,29.5 W , 39.4 H , 0 in,"11,000"
2691618-PMDINUQF-6.jpg,Marta Zamarska,Poland,30.3 W , 19.3 H , 0 in,"1,340"
2689832-IIXJTJWE-6.jpg,Caroline Vis Dutch Dripping  Artist,France,63 W , 39.4 H , 0.8 in,"3,010"
2677961-YKLUNQPX-6.jpg,Charlotte Evans,United States,40 W , 50 H , 1.3 in,"4,470"
2680488-AVJWQQBS-6.jpg,Natasha Serafimovska,Macedonia,59.1 W , 39.4 H , 0.8 in,"1,990"
2621724-ADJZUDIZ-6.jpg,DIANA ROIG,Argentina,39.4 W , 51.2 H , 0.6 in,"6,550"
2615640-TGWMTLLY-6.jpg,OSCAR ALVAREZ,Spain,9.4 W , 11.8 H , 0 in,385
2574503-NSQEMSJT-6.jpg,Hyeran Lee,Canada,36 W , 48 H , 1.5 in,"5,350"
2526436-THKUVTBA-6.jpg,gabor gozon,France,45.7 W , 35 H , 0.8 in,"2,060"
2523812-SWAKRTCZ-6.jpg,Hilary Winfield,United States,36 W , 36 H , 1.8 in,"1,250"
2503944-HVMZCNJP-6.jpg,Deb Chaney,Canada,22 W , 30 H , 0.1 in,"1,300"
2470409-WOHORGCG-6.jpg,Michele Cannavale,Italy,78.7 W , 55.1 H , 0 in,"3,650"
2436019-UCIGJATF-6.jpg,Patricia Vargas,United States,36 W , 36 H , 1.5 in,"2,320"
2426658-MJLWDHNY-6.jpg,Vineta Cook,United States,12 W , 12 H , 0.5 in,645
2410786-OAZBDQLK-6.jpg,Marta Zamarska,Poland,9.4 W , 7.1 H , 0 in,295
2383845-QYLPNAAE-6.jpg,Oleksandr Balbyshev,Ukraine,23.6 W , 31.5 H , 0.8 in,695
2335412-QVEXFRLW-6.jpg,Tanja Vetter,Germany,31.9 W , 24.4 H , 0.1 in,495
2326221-QVTMILTN-6.jpg,Leni Winkelmann,Germany,51.2 W , 39.4 H , 1.4 in,"1,890"
2314679-BOMWRQQE-6.jpg,Angelika Toth,Earth,43.3 W , 43.3 H , 0.8 in,"5,000"
2306960-NTUWHRHU-6.jpg,Michael LaCerda,United States,36 W , 36 H , 0.8 in,780
2286521-AUILRZPC-6.jpg,Ivan Stoyanov,Bulgaria,57.5 W , 44.9 H , 0.8 in,"4,160"
2297779-RNCTZHSI-6.jpg,David Farres Calvo,Spain,19.7 W , 18.1 H , 0.8 in,410
2273902-LCUORTHR-6.jpg,Lynne Fitzpatrick,United Kingdom,14 W , 10 H , 0.1 in,560
2258764-UOTCZTEG-6.jpg,Artist-painter Tone,Canada,72 W , 48 H , 1 in,"8,500"
2193208-UNHCGFKD-6.jpg,Kate Hanlon,United States,40 W , 30 H , 1.5 in,"3,170"
2187725-QUBDCERV-6.jpg,Silja Selonen,Finland,31.9 W , 24 H , 0.8 in,"1,890"
2142916-SATFEYIO-6.jpg,Andy Cumming,United Kingdom,16.9 W , 16.9 H , 1.6 in,430
2112577-ITKMXRNA-6.jpg,Stephen Mitchell,United Kingdom,24 W , 24 H , 0.1 in,"1,220"
2059644-TLAHXWRV-6.jpg,OSCAR ALVAREZ,Spain,14.2 W , 10.2 H , 0 in,395
2058704-MDOMCFRQ-6.jpg,Kat Crosby,United States,30 W , 30 H , 1.5 in,830
1979390-DNVANRIM-6.jpg,Sanja Krug,Germany,7.9 W , 7.9 H , 0.4 in,198
1947346-PAJYBJWW-6.jpg,Roos van der Vliet,Netherlands,27.6 W , 59.1 H , 1.2 in,"3,100"
1926889-AXPGKLLO-6.jpg,Koen Lybaert,Belgium,35.4 W , 35.4 H , 0.8 in,"2,490"
1925805-PXWRRJFW-6.jpg,Massimo Onnis,Italy,74 W , 49.2 H , 0.4 in,"16,000"
1918904-DDGBCMSC-6.jpg,Maxim Fomenko,Germany,19.3 W , 24 H , 0.8 in,580
2777726-TNYFZZNN-6.jpg,Andres Vivo,Uruguay,11.3 W , 8.3 H , 0.1 in,178
2774744-MNHARQUD-6.jpg,Nestor Toro,United States,48 W , 36 H , 1.5 in,"2,670"
2681648-TJVYAWVH-6.jpg,SUNSHINE ART,China,19.7 W , 25.6 H , 0.8 in,"6,945"
2681927-ELEFRBUZ-6.jpg,Concha Flores Vay,Spain,25.2 W , 16.5 H , 1.2 in,560
2638181-UOAQQMLC-6.jpg,Igor Bajenov,Germany,31.5 W , 39.4 H , 0.4 in,"2,390"
2646638-XLEKVSZU-6.jpg,Eliane Saheurs,Canada,40 W , 40 H , 1.5 in,"2,400"
2616876-DDCTQGJP-6.jpg,Hennie van de Lande,Netherlands,39.4 W , 39.4 H , 1.6 in,"2,500"
2600013-XDSIBSTL-6.jpg,Jessy Cho,United States,48 W , 36 H , 1.5 in,"2,970"
2584787-HYCXNXHA-6.jpg,Tracy Kerdman,United States,16 W , 20 H , 2 in,"3,970"
2564710-WKCIYIUO-6.jpg,Taeil Kim,South Korea,35.5 W , 17.8 H , 1.3 in,"2,750"
2521604-SJWURLKO-6.jpg,Pierre-Yves Beltran,France,16.1 W , 14.6 H , 0 in,390
2499960-WKJGRTGL-6.jpg,Nilay Meral,Turkey,71.3 W , 26.4 H , 0.4 in,945
2404293-RVLFAQUU-6.jpg,Jonathan Menashy,United Kingdom,36 W , 36 H , 0.4 in,845
2354028-ZILSSBKX-6.jpg,Borai Kahne Ateliers,Germany,31.5 W , 44.1 H , 0 in,"1,990"
2334171-ICAJMYAS-6.jpg,Jodi Fuchs,United States,30 W , 40 H , 1.5 in,"3,370"
2296779-KDZEXIEW-6.jpg,Carmen Montero,Spain,23.6 W , 8.7 H , 0.2 in,680
2280017-JQJNNHFJ-6.jpg,Milena Blaziak Cooke,United Kingdom,19.7 W , 19.7 H , 0.7 in,265
2292329-HOUMJVIK-6.jpg,Mary Ann Wakeley,United States,42 W , 22 H , 0.2 in,595
2240888-WSORNMSN-6.jpg,Finn Campbell-Notman,Spain,47.3 W , 59 H , 1.5 in,"6,080"
2256310-FJLHAKRH-6.jpg,Sherry Carter,United States,24 W , 30 H , 0.5 in,"1,680"
2240753-STGVNJGX-6.jpg,Pavla Padiva,Slovakia,19.7 W , 15.7 H , 0.8 in,460
2225308-IFHUYBLB-6.jpg,Michelle Hold,Italy,31.5 W , 31.5 H , 1.4 in,"1,990"
2222051-VUHHLFIJ-6.jpg,Hildegarde Handsaeme,Belgium,51.2 W , 63 H , 0.8 in,"6,050"
2215197-EFDHKBUL-6.jpg,Anahit Petrosyan,Earth,29.5 W , 23.6 H , 0.4 in,900
2191260-OEWOSVJW-6.jpg,Samiran Sarkar,India,22 W , 11 H , 1 in,700
2178239-IBWOQGOP-6.jpg,Daniel Laszlo,Hungary,32 W , 23 H , 0.8 in,"1,440"
2161101-RDVCOUXP-6.jpg,Kim Noble,United Kingdom,25.5 W , 35.4 H , 1 in,"2,710"
2136371-RDNSLMVF-6.jpg,Janet Howard-Fatta,United States,30 W , 30 H , 1.5 in,"1,580"
2081226-IZLYRIUQ-6.jpg,Marek Hospodarsky,Czech Republic,37.8 W , 47.6 H , 0.8 in,930
2064770-RMWEPKHB-6.jpg,Monika Meisl Müller,Germany,31.5 W , 31.5 H , 0.6 in,"2,750"
2012263-SPVYOCZB-6.jpg,Pierre Bellemare,Canada,24 W , 24 H , 1.5 in,"1,000"
